F1-Score,Statistical Parity,Another_Info,Method,Data_Name,weighted_avg
0.59757739,0.22949172,Test No Change,RejectClass,Compas,1.3789452431831886
0.0969163,0.01599722,Test with Change,RejectClass,Compas,1.3435088502672379
0.64914286,0.27137303,Test No Change,RejectClass,Compas,1.3553615578152454
0.63982103,0.02600345,Test with Change,RejectClass,Compas,1.685178419669221
0.66805411,0.22049818,Test No Change,RejectClass,Compas,1.4373895319772587
0.6566693,0.0628517,Test with Change,RejectClass,Compas,1.6457603606207827
0.67035398,0.20130413,Test No Change,RejectClass,Compas,1.4651722103244058
0.66613419,0.10209649,Test with Change,RejectClass,Compas,1.5982284342408302
0.64155529,0.14988286,Test No Change,RejectClass,Compas,1.5167188199615278
0.11160714,0.03547283,Test with Change,RejectClass,Compas,1.3264622934271078
0.69210207,0.33176527,No Reweighing,Reweighing,Adult,1.3008024416381434
0.68414482,0.18689921,With Reweighing,Reweighing,Adult,1.4939200483403494
0.68122271,0.35252858,No Reweighing,Reweighing,Adult,1.265255532090141
0.68001863,0.21020775,With Reweighing,Reweighing,Adult,1.4593090525248802
0.6876546,0.35961021,No Reweighing,Reweighing,Adult,1.2597706723394442
0.68468045,0.19266923,With Reweighing,Reweighing,Adult,1.48637131685755
0.68688799,0.33656558,No Reweighing,Reweighing,Adult,1.2908176936501166
0.69190535,0.18086166,With Reweighing,Reweighing,Adult,1.507265442953459
0.68259224,0.34775894,No Reweighing,Reweighing,Adult,1.2726817700165116
0.67930029,0.1921942,With Reweighing,Reweighing,Adult,1.4834999637815458
0.80751174,-0.10493311,No Reweighing,Reweighing,German,1.6868863234831761
0.80188679,-0.06396321,With Reweighing,Reweighing,German,1.739293483789473
0.63157895,-0.00693001,No Reweighing,Reweighing,German,1.705895549257605
0.65921788,0.02494802,With Reweighing,Reweighing,German,1.699319906149165
0.78494624,-0.13492063,No Reweighing,Reweighing,German,1.6310618007776667
0.79365079,0.0026455,With Reweighing,Reweighing,German,1.8178483217826342
0.8019802,-0.18730159,No Reweighing,Reweighing,German,1.5705005221400454
0.82352941,-0.07936508,With Reweighing,Reweighing,German,1.7323744217813415
0.75935829,-0.16518122,No Reweighing,Reweighing,German,1.5728850356993431
0.73333333,-0.09447415,With Reweighing,Reweighing,German,1.652650106203538
0.63408521,0.22096835,No Reweighing,Reweighing,Compas,1.4145108777922522
0.63861386,0.07648981,With Reweighing,Reweighing,Compas,1.6152708360805863
0.68781986,0.15996131,No Reweighing,Reweighing,Compas,1.5332044430167084
0.69300912,-0.00291219,With Reweighing,Reweighing,Compas,1.7516063335982448
0.62988506,0.18712304,No Reweighing,Reweighing,Compas,1.4580968806626717
0.61734104,0.08490447,With Reweighing,Reweighing,Compas,1.5898263821211576
0.61030383,0.23115546,No Reweighing,Reweighing,Compas,1.384997859561974
0.61911171,0.09127531,With Reweighing,Reweighing,Compas,1.5822635276971462
0.64989059,0.18908821,No Reweighing,Reweighing,Compas,1.4685014939848622
0.65988701,0.06427305,With Reweighing,Reweighing,Compas,1.6459207000210594
